Tree_ID,Easting,Northing,first_year,nests_at_first
1a6566843d99,519456,174130,2019,3
1a660708a20a,519881,174019,2014,1
1a8109abe3d1,520094,173811,2017,1
1a8fcfd2e823,521070,173567,2013,1
1a9267840409,520587,173995,2013,8
1a9b1b47b438,519879,172042,2020,3
1aa596836fa7,519324,170612,2020,1
1acc8a8124a0,519647,173296,2020,15
1adbc783d301,521131,173538,2013,10
1ade3b797fdd,519434,174263,2018,1
1af2fe54782f,519169,171497,2019,1
1afb815fc922,521027,172299,2014,9
1b14e42be817,520755,174225,2019,2
1b1890db9b83,520555,174086,2013,7
1b2334abf233,519682,171843,2015,3
1b2e098063a6,519291,172073,2018,22
1b42f7f91427,519138,171210,2020,4
1b4e5b680826,520664,172913,2014,2
1b586d06a6bc,519089,171643,2015,33
1b61653d70a7,520520,173616,2015,36
1b6e2c93c37f,519544,173471,2020,6
1b6f1bcd20e2,520175,172501,2019,3
1b7b7afe1d85,519974,173962,2014,2
1b8298cfd32e,519612,172807,2013,1
1b8a7800840c,518549,173653,2016,2
1b90f372a54c,519966,173892,2013,8
1b9591429dbe,519833,172057,2015,2
1ba58efcfbe5,519263,171724,2018,4
1ba77395e41b,521064,172337,2013,7
1bae678ddfca,519014,172210,2017,14
1bbbde457f21,519139,171970,2016,10
1bc8aba7446c,519786,171631,2018,1
1bcb3a3fe771,520325,173198,2020,2
1bcc8b7b2be8,519582,171867,2018,2
1bcf4c5f45db,521124,173552,2020,4
1bd474af8c04,519244,174330,2020,1
1bda10b580d2,520282,173212,2020,13
1be9169dd054,521367,173361,2013,1
1bf13feb6a9f,521390,173256,2014,4
1bf6197fc30e,518666,172616,2015,2
1bf8635f6b65,519145,171189,2013,2
1c007ab46736,521121,172210,2014,2
1c07741aa7e5,520194,172696,2020,4
1c19795d9b6c,519829,173913,2018,3
1c2a74b4b2ba,519552,170663,2016,5
1c3e3a8ff9b1,519734,171519,2014,1
1c3f80c8580b,519439,174156,2014,2
1c42f2a0fc26,519609,172823,2013,1
1c4950567435,520627,173518,2013,1
1c5ff9e1bd9e,521060,173651,2018,12
1c6d72a13ec3,519475,173497,2015,3
1c761eb39125,518620,173388,2013,6
1c7ba6a0972c,519215,170504,2015,1
1c7c7b8c7a18,519159,172488,2017,4
1c8b742fef41,520515,174062,2013,35
1c92a3717f57,519543,172761,2020,2
1c9ee7235596,519620,172036,2020,1
1ca37b422b37,518798,172634,2019,2
1ca60da03823,521150,174103,2013,1
1cbc4eed0dcb,518593,172523,2020,3
1cbc85f0d495,520374,173301,2016,2
1cc0b99ee915,521187,172305,2015,5
1ccfaa003fea,520389,173399,2013,1
1cd3dafb698f,519708,172925,2013,1
1cdc64593f9e,519221,172251,2016,1
1cdf550a2e25,520939,172322,2019,21
1ce95ce0b70b,519772,173999,2014,4
1ceb16158460,519349,170899,2020,2
1cf054dfff01,520334,173287,2016,2
1cfa0bd9deb4,520560,173990,2013,23
1cfe3de61d9e,519502,174096,2017,1
1d06d46e6a88,519412,172777,2014,3
1d0eaadf4434,519709,172874,2014,1
1d101999d518,519929,173928,2014,2
1d10b57bad3a,520091,173794,2013,6
1d13232ae52d,519336,172846,2020,2
1d1a1ed92aba,519322,172450,2020,5
1d29f4633883,519699,171795,2015,4
1d3e57e40618,520584,173375,2020,1
1d5e7ff85d57,520983,173521,2013,1
1d618ae1d718,520057,172526,2013,1
1d684a2428a5,519288,170544,2020,2
1d696e44487b,520897,172187,2017,43
1d6b66435802,518686,172776,2019,2
1d6f01ff0a72,520391,173431,2017,14
1d7e5407dc72,521052,174255,2017,3
1d84cabd0b9d,519304,172694,2019,22
1d9da4839956,520246,173264,2014,1
1db345f59b1b,519991,173430,2018,14
1db9bf2b51cc,519480,174419,2020,1
1dd04aa4ceec,520238,174453,2014,1
1ddeef6b2c7c,519292,173773,2018,5
1de40251833d,520493,172070,2017,7
1de5c05db333,519980,171114,2016,12
1e009c1d158d,518834,172607,2014,6
1e0e62137636,519053,171651,2013,2
1e2054bba97c,518682,172650,2020,1
1e348a68b0f8,519195,170723,2020,1
1e40122c0b2d,519570,171554,2020,1
1e4620d202a9,519418,173500,2019,1
1e485ea33f80,519721,171158,2014,2
1e56ce5b35c5,520814,174138,2014,5
1e63eb3f0998,519438,173625,2019,6
1e743337eaad,518791,172760,2018,6
1e86e9a42f08,519497,173809,2020,2
1e8dd507dda0,519243,172690,2015,1
1e8fa655345f,520000,173312,2016,1
1e934a2abfbe,519943,172472,2018,3
1e965c7f723d,519704,173904,2016,7
1e9d5301f8fa,520008,172422,2016,7
1ea2accf9c79,520039,173320,2015,1
1ea5a6f83880,521028,174312,2019,1
1eae479b3ed5,521306,173213,2017,1
1eb14c16108a,521145,172455,2013,1
1ec2d0a73950,520660,173339,2019,1
1ec52c76cee9,520161,172589,2018,1
1ec60afa3eda,519154,171709,2015,1
1eda460e9016,519141,170883,2017,1
1ee05b8e15fd,518681,172396,2020,1
1eedcab4435c,519348,170608,2013,1
1eee2f87b52c,521154,172448,2013,1
1f1782cc5767,521185,172321,2015,3
1f3484c1bfe1,520168,171411,2016,5
1f3e8d7ef433,519593,171553,2014,1
1f583dc2b554,520293,173362,2017,12
1f5c63a814fe,519727,174064,2013,1
1f60b22a6ebd,521037,172115,2016,32
1f61938e2ee6,519597,170909,2013,2
1f6c199410e7,520745,174350,2018,3
1f7c6d6b166e,520003,171997,2020,1
1f8915191f81,520692,172623,2014,1
1f9e6fa0a9f6,519504,171695,2014,1
1f9fd8a232eb,520791,172159,2017,51
1fa720a7ec91,518637,173553,2019,1
1fa9974404b0,519796,171051,2014,6
1fb9f035f0bb,518864,173518,2014,3
1fd7ef19b96e,519621,173322,2016,16
1fdb70addb43,519768,171884,2018,2
1fdd1df41ba2,519576,174367,2013,1
1fdf60e3acb8,520856,174319,2013,4
1fe8d8fa24ef,520218,173186,2020,4
1fef0a802ad1,518788,172277,2013,1
1ff036795290,519002,171179,2020,5
2006ff922518,519762,173654,2020,3
200972d5055e,521070,172279,2015,7
200de2d9f872,520356,173189,2018,5
2012913b14f2,518438,172741,2014,4
20323cf29b89,518622,173449,2020,2
203680591908,520024,171864,2019,2
204dbf979dd9,519503,172655,2018,10
2056d5132c66,520368,172628,2017,1
206356823f60,519026,171179,2015,1
206b9ea10397,519506,170970,2014,2
206cd99d0838,518749,173387,2017,12
206f7ed3d24c,518834,173527,2017,20
20737d29f1ed,519688,172894,2013,4
20811806b132,519739,171523,2014,1
208607f30f92,519959,171783,2020,1
208d37d43956,518947,171817,2018,1
20b20d70db00,520333,172645,2016,1
20bc841aa4b8,519775,173462,2014,1
20bfd20c9646,520923,172290,2019,4
20c0548d793f,519502,171666,2014,4
20d51310b7b5,519455,172714,2017,1
20e761761e04,519750,174450,2015,1
20ee24426aa4,519380,172641,2019,16
20f64a1009ed,519895,171760,2017,5
20fcb5eb9427,519442,174318,2015,3
2101ffb450fc,519179,170667,2014,1
21025919d4be,519891,173943,2014,9
2109a520ec4b,520504,172511,2014,11
2117225eae5d,521277,172830,2020,1
2125ec6fd530,520222,174313,2014,7
21265f9a2bf7,519118,170944,2013,3
212ed0e5db4a,519808,172054,2013,1
213be6ab1ed1,520588,173420,2015,5
213f983666aa,519662,171209,2015,1
214accc8e4e5,519783,173148,2020,8
214b3335a7b5,519887,174109,2013,2
21531b7f36ab,519924,173947,2015,2
215703753dd7,519410,170730,2014,3
21592becccd9,519400,170762,2014,5
217ab2d37ea0,519958,171794,2020,2
218179af1988,519859,173746,2015,4
219561b57f7c,520176,173311,2016,3
21af16f209fa,519392,171356,2017,7
21ccd3ad9869,521313,172884,2015,2
21d7681e3e6c,519936,172498,2019,2
21f13694cca2,519966,174144,2013,2
21f4bf9ed2b0,519755,172019,2015,3
21f8cf6c71d8,519873,173412,2015,4
2204a87c9c95,520263,173185,2020,3
220a8276f26d,519156,170920,2019,2
2210be4a62e5,520318,171977,2019,4
2211671944bc,519095,171786,2014,1
2211e9f24c4e,520009,172463,2014,4
22137c601f5a,521101,173506,2020,7
22167d86fe6e,521074,172186,2020,5
221819875660,519291,173759,2014,1
2219b7d7655b,520010,172752,2015,1
2223527bfc3c,518552,172792,2015,9
22250896c305,519687,172851,2014,5
222790c78601,519432,173502,2020,2
222829639e68,520113,171446,2014,13
2253c7991682,518810,173481,2014,1
225566832454,518910,172455,2017,10
225fc6544e0b,519652,170717,2014,5
22739ab2282e,520671,174166,2020,9
227511a6c7d9,520254,172743,2020,1
228196f50488,519469,170696,2014,2
22860cd2f4f6,520063,172753,2015,1
22914672eb87,518365,172771,2016,3
22a2cce75bae,519559,171659,2017,3
22aaacf2d3dc,519458,173899,2019,2
22b599e7a317,519532,172583,2015,1
22c1c646bf6b,520298,174467,2014,11
22c2410c043b,521386,173750,2014,3
22dcfde76c6a,518672,172853,2019,2
22e03174e2dd,519332,174036,2013,1
22f8a123aacb,518475,173560,2013,2
2301891d3629,519813,170914,2015,4
23025723db4e,520910,174378,2020,2
230ed6c01eee,518457,172932,2013,4
23169a0da2b1,520600,173353,2019,4
231a7b181803,521278,172701,2020,2
232251d7e89e,519555,173440,2017,57
232947a3f106,520097,172423,2019,7
2330a5255174,519132,170920,2017,1
233957054c61,519216,172695,2014,1
234a35afd087,518543,173717,2016,1
234eea7a3422,520024,172709,2017,2
238080200f9d,519611,172032,2013,1
2384d5d006a1,519296,170508,2014,17
238506657f61,521118,173383,2020,1
23912bc7f165,518923,172255,2020,1
239a32b77794,519411,172828,2014,3
23b817f20ecf,519109,170840,2014,3
23d3ebea87a2,519196,170599,2020,1
23d6666e7c7f,520490,173244,2020,2
23d71d34b92c,518940,171771,2020,3
23f07182d36d,521334,172769,2020,1
23f425ac7140,518949,171810,2015,1
23f78f23ba5a,520837,172110,2016,23
23ff17987968,519212,170710,2015,5
23ffb77378f7,519396,173698,2016,5
2409096efca4,521251,172902,2015,2
240c5946ffc3,521026,173514,2020,2
240d8f5cb823,519756,170969,2014,20
24189c5ac84e,520461,172068,2017,16
24199ece9a21,519447,173662,2019,19
241d4eab9c5c,520644,173108,2019,2
241d9490a5c9,520508,172096,2017,10
241ddecf9fb4,520351,172635,2015,2
2423c615d6b6,519663,172841,2013,1
242d575f37f3,519097,173763,2015,15
244703464164,520361,172627,2015,2
24727b873a37,521209,173584,2014,5
2487717ef003,519682,172877,2013,4
2496d0beb741,519895,173849,2013,1
249dda3c363f,520925,174381,2020,2
24a256d9d739,519897,173643,2020,7
24a32694c421,519410,172855,2020,1
24a32e0f6887,519938,173804,2015,2
24a33dab5f29,519650,172837,2018,2
24a693c32a89,520151,171378,2016,22
24adb0674ecd,518580,172834,2019,2
24b99ba9e572,519065,172262,2017,46
24c69d7e5785,519493,173393,2018,7
24cf35f67aa8,519806,174022,2013,1
24d37136c521,520261,172667,2020,1
24d588183210,519145,171729,2013,8
24db209da7a9,519472,170542,2020,2
24eca095f35e,521173,172431,2013,2
24f07e4df9cd,521172,173260,2014,1
24f1c283142a,519545,172593,2015,5
25121112daa0,521259,174065,2013,2
2518e13d299c,519477,171673,2018,28
251ac51eb331,521006,174096,2013,6
252877452c27,519122,170976,2014,23
252aa47c5bdd,520672,174078,2013,4
252b91a4e088,520511,171808,2014,2
252d495a29f4,519663,171712,2015,1
253a50f24e45,520169,171605,2015,16
253b90c7bc98,520479,171660,2016,1
253ee30e5689,520039,172676,2018,5
254370f4b7a6,519193,170782,2019,2
254aaacea02e,518921,172342,2016,7
254de60ee1b7,519685,172878,2014,2
255413e185ce,520596,173999,2014,3
256e22c5b8d0,519771,172040,2014,1
2574a7f118f8,519521,171689,2020,2
257968d67e71,520965,173423,2013,1
258314618efc,520258,171846,2014,9
258d8307e695,519725,172919,2015,2
25a4cedd1ec9,518709,172564,2020,3
25b2e40b48a8,519628,170793,2013,12
25c385a7ba63,520054,172962,2013,1
25c5d4bd747c,519025,171180,2013,2
25de7abf963b,519209,174086,2013,1
25eb9d1ca851,520474,171863,2014,1
25f1ce62aa45,519550,173452,2019,25
25f41f09ff7b,519529,171973,2018,3
260d4f21d07b,519283,172701,2017,21
2617b076ff2d,521300,172960,2020,1
261c4c0d77f4,521083,173528,2020,2
262492c70e50,519974,173333,2018,11
2627a6032f97,520710,173152,2014,3
265abec39f41,520088,174130,2013,1
265ce9ca2241,519947,173397,2015,1
2661e88fb5c0,521312,173159,2020,2
2663c981e396,521278,172486,2016,7
266a6e305295,519651,171911,2018,1
267494598045,519910,171827,2017,1
267d75cc8e3c,519914,171337,2013,3
2681aa1b171a,519136,170940,2017,1
26824165fbb4,519315,173755,2017,20
26841e3d5597,519495,171033,2013,1
2690666ef283,519727,172054,2015,4
269dcdfa0111,519656,172879,2015,5
26ad6f669f49,519968,174415,2020,1
26b92be0145c,520537,171701,2015,4
26c9819189c1,518857,172200,2014,3
26cd5e53409d,519807,174005,2014,3
26cd7572e91a,518745,173162,2015,13
26d56ed79181,519560,171161,2014,9
26db83de0781,521211,173565,2014,7
26e70d80ee52,518951,171658,2014,1
26f482a78e0d,519825,172201,2014,1
26f66f3be0e2,520580,174189,2013,14
26f75f2f46fc,520865,172157,2017,30
270c39114730,519066,172200,2017,6
2728a1c9c30a,520253,174412,2014,15
273590be2ee1,520169,171593,2013,2
273bf54b88e2,519485,172727,2018,1
273f738248e4,520676,174152,2013,10
273ffcb8afda,521299,173870,2018,2
274d9f07dd9b,518701,172665,2013,1
2759518c25c4,520728,172165,2018,5
275bbe9e8116,519730,171898,2019,1
27791597691c,520559,173239,2020,1
277b436c0343,519574,171574,2019,1
2781522a3440,519011,172219,2017,19
279869f43708,518668,173040,2020,1
27a0ae8e3c13,520573,174027,2013,8
27a450eead77,521246,172510,2020,3
27a7a436422c,519924,173815,2013,1
27bfcdad55f5,519100,170975,2017,1
27cee3aa299c,519802,171597,2014,2
27dc36c66d65,518711,173381,2014,2
27e9eb0e45b3,519521,171634,2017,3
27f4e27a2312,519528,172637,2014,2
27f4f9c9b723,519603,173838,2018,3
2803a890520a,518648,173188,2017,1
2807ef602ff1,519886,174037,2014,7
2809b45dcdc4,518838,172571,2014,2
2813a6f4fb54,519095,170987,2017,1
2814e8c16e46,520518,172076,2017,24
281f5fbc6bb3,520200,174391,2014,14
281fc759ff58,519242,172244,2016,2
2836b671b122,519905,171234,2017,4
283a7487ed9f,519130,171337,2019,1
283bd3e0c63c,519896,173323,2018,5
284633b189b7,520963,174330,2013,4
2860dc82e273,519646,174035,2019,11
286bd22ebc5a,519461,172620,2018,4
286d43846619,518552,173710,2015,1
28734fd1aef1,519231,171403,2018,1
28761549a03c,520880,174367,2017,1
28853b62d77b,520224,171801,2014,3
28b5c6dfbeeb,520616,172907,2014,2
28b61d347d55,521141,172441,2015,5
28c78ebbae42,521297,173614,2013,1
28ca8e7926e2,521274,172665,2016,2
28cda9f5fce8,518800,173048,2020,1
28d6f7a7bb8f,520004,172697,2016,1
28e213829fe4,521067,172164,2016,45
28e5f1818db1,521183,172314,2015,3
28f40f93cdd3,520005,172007,2017,1
28f7746083f8,520017,173580,2013,1
29147fa5472d,519523,173670,2017,2
292e66da9f72,520244,172561,2013,2
2942d361f829,519992,172423,2019,4
294d14102bef,519476,170747,2014,8
2950bfa25554,518702,172343,2020,1
2954cb8fd73e,519242,171349,2019,2
2955f9e733f9,518647,172455,2016,2
295a426f08f8,520935,172019,2016,13
29607761511c,518678,172569,2014,1
296b5c7104cc,518421,172962,2014,4
296c5be55c25,520775,174483,2020,7
297317dda104,519915,171390,2020,4
297ed9c014f2,521311,173101,2018,1
298a5a40d993,519546,171655,2018,46
29940110a192,520979,174294,2019,8
29b21bd418e1,519845,174136,2013,12
29b55687b0c8,519880,171093,2014,5
29bd6e03d4d5,521061,173553,2018,3
29e452520ade,520706,173098,2014,7
29f2da6fd943,519486,173492,2020,5
29f9f83d5dbc,519677,172014,2015,3
29fae6b8e90d,520364,172717,2018,2
2a02681dd0cc,520934,174337,2017,5
2a02fce96333,519844,171947,2015,1
2a09244a78b1,519107,173781,2020,2
2a1072f97aa8,519821,172919,2015,1
2a15b130da54,519516,170975,2014,1
2a1ecea5259d,519625,171068,2013,2
2a2127322350,520044,172752,2016,2
2a25ab37cbb6,520319,173303,2016,4
2a335d3347cf,518775,172760,2019,1
2a41036566d4,519127,171671,2015,2
2a523b5eb48e,519730,173396,2020,2
2a5301859baa,519163,171707,2020,1
2a55f2b29f55,518699,173409,2017,4
2a8b6dbdeb7e,521142,173346,2018,1
2aa959ef8d13,520575,173456,2015,5
2aaffa697ba1,518627,173540,2014,2
2abf02aa0d39,519240,171397,2014,6
2ac50e9d6500,518718,172522,2018,4
2ad35eb6d800,521259,172309,2015,8
2ad5b5e52b07,521222,172950,2014,1
2b00de983759,521259,173508,2014,12
2b105f77d40b,519812,171161,2014,6
2b13aaec094d,520756,174333,2013,5
2b30405e3d11,521064,173551,2020,6
2b3056053ff6,519305,174336,2019,2
2b327463c9f0,519548,172689,2017,1
2b47008abd19,520987,173661,2018,4
2b4f73292258,519669,172246,2015,3
2b5fb512c295,519600,171527,2014,1
2b62927f5486,520519,173959,2013,1
2b6605528397,519430,170725,2014,2
2b6e478ba8a9,519281,170496,2013,2
2b79196fad31,519750,171390,2014,4
2b8fb759e630,519703,173354,2020,4
2b9c19817dd1,519346,170600,2020,1
2ba026082224,519571,171136,2014,3
2bad2d6ecd44,518635,173480,2020,2
2bb121e15e88,519203,171935,2017,19
2bb60a01a2be,520513,173959,2013,7
2bbee845274e,519994,174400,2020,1
2bd5d23110d2,519165,170655,2015,2
2bd699b8f887,519774,173011,2015,4
2bd80627d0d1,518841,172754,2019,5
2bdbce0164fe,519110,172009,2017,18
2be4566aa950,519476,173395,2018,1
2beeba1265d8,518916,172391,2019,9
2c011af58292,520093,172742,2013,1
2c0c49669b14,520510,174033,2013,24
2c16b7079e6f,518766,172489,2016,12
2c1726b8d7c2,519572,170833,2013,2
2c1b623e3053,519623,171693,2014,3
2c23a5a6d350,520429,174423,2014,1
2c29ac756976,520286,172673,2014,1
2c2ac7d0dbd1,519098,173791,2015,1
2c3c4baa5817,519160,172016,2018,37
2c3e1da3e3f4,518620,173390,2016,1
2c4177ac0873,519793,173154,2015,5
2c4226e51b78,520668,174102,2013,25
2c4a99517909,519823,171359,2015,2
2c4e4098b892,520959,172219,2020,2
2c4f49eb7dda,519134,170752,2017,1
2c5210384639,520980,173036,2017,30
2c527ca7e33d,519006,171225,2013,4
2c52bc6afc65,518758,172375,2016,5
2c69d92ce4ed,519446,173500,2017,4
2c6a730150a4,521053,174259,2017,1
2c79a8bc815a,518871,172492,2019,6
2c7a3c936438,518980,173763,2014,5
2c8684ccbd46,519945,174041,2014,2
2c8e758d5570,518996,171821,2020,2
2c9509665f93,519190,172301,2016,2
2c9d6828b846,520530,173980,2013,3
2ca7c9c7ef30,521280,172400,2015,2
2cad95254c4f,519784,173033,2015,8
2cae45b814d6,519827,173672,2020,2
2cb7939520fd,521327,173140,2013,1
2cb955718370,520039,172477,2019,2
2cde399cdc94,518862,172512,2014,3
2ce67b709fa3,519184,170597,2020,2
2cefe76f061b,519069,171018,2019,2
2d0d1490cd53,520111,172065,2020,1
2d10385cd644,521207,172523,2014,5
2d16329ce7a2,521190,173512,2019,13
2d1863888488,518910,172808,2019,4
2d1e264d4070,521052,172431,2018,2
2d26e84baac2,520806,174274,2017,3
2d2f36cf1dee,518689,172926,2019,6
2d524b87449b,519087,172826,2015,2
2d528476bc5e,519445,173398,2015,2
2d58d4bc9f6e,521217,172930,2016,4
2d65d3041e52,519034,171146,2013,7
2d6a779f0576,519665,171850,2018,1
2d731993a70a,520184,174328,2014,3
2d85fc755377,519145,170885,2013,7
2d886f047eff,519034,171749,2014,2
2d8992b3d782,519844,173792,2013,10
2d8fbb381437,520481,173959,2013,5
2da02d6c2a85,519425,172820,2016,3
2da808e61e87,521220,174024,2018,3
2da8cdf0813d,520800,174412,2013,2
2dad661948fd,521320,172967,2020,3
2daf39c33c21,519061,172183,2017,10
2db2caeb7dd2,519927,172412,2013,1
2db48dafe261,521072,173337,2020,7
2dbcf4b0b445,518916,171492,2013,1
2dc3b6454922,519906,174010,2014,3
2dd46adfb0eb,520561,174468,2020,3
2ddf2a908c4e,519719,172934,2016,3
2e04380d9380,519909,172247,2014,1
2e09ffed1a2a,520810,173558,2017,7
2e149f3a6f81,520249,172661,2016,4
2e18e09ba6c2,520905,172403,2016,17
2e1dcfae3e0d,519782,174051,2020,2
2e1feac29903,520433,174433,2019,1
2e393c3c088f,519979,173324,2018,4
2e423396aaf9,518914,172815,2019,3
2e47ec0359bb,521176,173599,2014,12
2e495487205d,519294,170460,2014,6
2e5083a39771,518998,172093,2017,29
2e53549d1f53,519839,173114,2017,23
2e57a48b0193,519307,173750,2016,6
2e62e938a9e2,519220,170687,2014,17
2e658035dc9e,519596,172018,2020,1
2e66db8cca76,518240,173158,2020,2
2e6abc425d4a,518630,173636,2019,6
2e6fd5964470,519587,172674,2020,1
2e7c9b65b499,519858,172007,2019,2
2e8f66b70709,519440,174322,2019,1
2e8fb311b1c2,519041,172492,2015,2
2e9e3a05a205,520589,172911,2020,4
2ea0c05a0845,521222,173538,2020,3
2ea279d7462a,519464,173898,2014,1
2ea30e94b53c,521883,172971,2016,3
2eb134c3fcaa,520435,173273,2020,2
2ec68ec3f6f1,521272,172279,2014,3
2ed06a6a609e,520719,172245,2017,70
2ed850aadf79,519227,170579,2014,14
2edd52129988,519420,172538,2018,3
2ee0a3d753ca,520025,173611,2014,10
2ee0ee9a9672,520474,171648,2014,3
2ef405b8600f,519420,170764,2014,1
2f1137b2e199,519948,171813,2017,1
2f12807aaf3b,519408,172658,2019,38
2f134f9544fc,519267,171308,2019,7
2f1ca832cff0,519477,172004,2018,1
2f370b16bf5e,519721,170713,2016,1
2f37bab02c04,518592,173589,2019,5
2f38b6c7c385,519914,174420,2020,5
2f4c1612a29e,519570,172672,2020,7
2f514b15ff0a,519168,171499,2013,6
2f5263bee7e0,519443,172528,2018,3
2f589b5691fe,520440,172720,2019,3
2f58edc4a4b7,520276,171827,2014,20
2f5ac492c014,519515,171672,2014,1
2f6575f6a186,519123,174336,2013,2
2f69ba25de91,519616,172098,2015,3
2f79ce6397f1,521028,172909,2017,2
2f7e83650be3,520409,173640,2013,1
2f8457fabec6,519414,170711,2014,3
2fa146d0f9de,519918,173944,2015,1
2fa5f861a4d4,521339,173315,2020,1
2fa776dec2e2,521173,174068,2014,8
2fba22c4dea3,519191,170777,2017,1
2fd930ef9aea,518426,172746,2020,4
2fe82bb101f7,519617,171552,2013,1
2ff20344fc45,520429,174434,2020,3
2ff2afda74cd,519762,171955,2019,2
2ff697a268d6,519814,172091,2019,6
2ff7bb16a8ee,520561,173286,2020,5
30115a31f49a,520841,174464,2020,1
3022757be56c,520040,173327,2016,4
3023538180de,520607,172520,2013,1
30260288d803,519724,173503,2015,1
3042e3e26300,520768,173195,2013,1
30493cb373fa,519447,170833,2013,6
304a89ba1bc2,520501,174010,2013,1
3057058880fb,520921,172016,2020,3
3060211824b5,519356,172075,2020,2
30626522ab71,519562,172692,2019,3
3064f842dae4,518680,172529,2014,3
30655ea23e5e,521089,173131,2017,2
3066c75fe47b,519996,173538,2020,11
306bd070d144,520037,171563,2017,32
306e3a7193b9,520510,174467,2013,2
306ea3fc84d8,519509,173702,2020,12
3071a9dce3ae,520548,172515,2013,2
308c3541ad8e,520979,172065,2016,14
309863938546,521031,172423,2015,9
30a61874a58b,519623,171501,2014,1
30af10a1dac0,519498,171132,2013,1
30b44f720b5f,520821,174279,2017,6
30c451d43c4d,519901,173813,2018,5
30c6c0f81595,518555,173067,2013,2
30c6f9941d0c,519900,172273,2017,2
30e756442bb0,519451,170690,2015,1
30e765b99091,519132,171557,2016,1
30f6370340a1,519912,173968,2014,3
3108d98a574c,519423,170745,2014,1
310dd716297b,521319,173131,2013,1
310fa5189db4,519276,172006,2018,29
311088b45e0e,519931,173271,2018,3
31142ca81636,519428,173425,2015,8
3117fe04d200,519449,172506,2018,11
311c3cc3867d,519985,173810,2014,1
31301f777dc3,519593,171123,2014,13
3133992c8759,519587,172745,2013,8
313813132c6b,519947,173989,2020,1
3138e708c3d1,521328,173146,2020,2
